,Country,Energy_type,Year,Energy_consumption,Energy_production,GDP,Population,Energy_intensity_per_capita,Energy_intensity_by_GDP,CO2_emission,Region
39849,Saint Kitts and Nevis,petroleum_n_other_liquids,2008,0.0,0.0,1.08,48.1474,68.27,3.04,0.27,Latin America
39851,Saint Kitts and Nevis,renewables_n_other,2008,0.0,0.0,1.08,48.1474,68.27,3.04,0.0,Latin America
39852,Saint Lucia,all_energy_types,2008,0.01,0.0,2.37,170.011,35.38,2.54,0.33,Latin America
39853,Saint Lucia,coal,2008,0.0,0.0,2.37,170.011,35.38,2.54,0.0,Latin America
39854,Saint Lucia,natural_gas,2008,0.0,0.0,2.37,170.011,35.38,2.54,0.0,Latin America
39855,Saint Lucia,petroleum_n_other_liquids,2008,0.01,0.0,2.37,170.011,35.38,2.54,0.33,Latin America
39857,Saint Lucia,renewables_n_other,2008,0.0,0.0,2.37,170.011,35.38,2.54,0.0,Latin America
39864,Saint Vincent/Grenadines,all_energy_types,2008,0.0,0.0,1.27,108.401,32.47,2.76,0.17,Latin America
39865,Saint Vincent/Grenadines,coal,2008,0.0,0.0,1.27,108.401,32.47,2.76,0.0,Latin America
39866,Saint Vincent/Grenadines,natural_gas,2008,0.0,0.0,1.27,108.401,32.47,2.76,0.0,Latin America
39867,Saint Vincent/Grenadines,petroleum_n_other_liquids,2008,0.0,0.0,1.27,108.401,32.47,2.76,0.17,Latin America
39869,Saint Vincent/Grenadines,renewables_n_other,2008,0.0,0.0,1.27,108.401,32.47,2.76,0.0,Latin America
39870,Samoa,all_energy_types,2008,0.0,0.0,0.93,183.455,22.54,4.45,0.17,Oceania
39871,Samoa,coal,2008,0.0,0.0,0.93,183.455,22.54,4.45,0.0,Oceania
39872,Samoa,natural_gas,2008,0.0,0.0,0.93,183.455,22.54,4.45,0.0,Oceania
39873,Samoa,petroleum_n_other_liquids,2008,0.0,0.0,0.93,183.455,22.54,4.45,0.17,Oceania
39875,Samoa,renewables_n_other,2008,0.0,0.0,0.93,183.455,22.54,4.45,0.0,Oceania
39876,Sao Tome and Principe,all_energy_types,2008,0.0,0.0,0.69,171.122,9.8,2.43,0.13,Africa
39877,Sao Tome and Principe,coal,2008,0.0,0.0,0.69,171.122,9.8,2.43,0.0,Africa
39878,Sao Tome and Principe,natural_gas,2008,0.0,0.0,0.69,171.122,9.8,2.43,0.0,Africa
39879,Sao Tome and Principe,petroleum_n_other_liquids,2008,0.0,0.0,0.69,171.122,9.8,2.43,0.13,Africa
39881,Sao Tome and Principe,renewables_n_other,2008,0.0,0.0,0.69,171.122,9.8,2.43,0.0,Africa
39882,Saudi Arabia,all_energy_types,2008,7.7,26.25,1292.32,25787.0,298.74,5.96,348.35,Arab contries
39883,Saudi Arabia,coal,2008,0.0,0.0,1292.32,25787.0,298.74,5.96,0.05,Arab contries
39884,Saudi Arabia,natural_gas,2008,2.97,2.97,1292.32,25787.0,298.74,5.96,145.99,Arab contries
39885,Saudi Arabia,petroleum_n_other_liquids,2008,4.73,23.28,1292.32,25787.0,298.74,5.96,202.3,Arab contries
39887,Saudi Arabia,renewables_n_other,2008,0.0,0.0,1292.32,25787.0,298.74,5.96,0.0,Arab contries
39888,Senegal,all_energy_types,2008,0.09,0.0,32.85,12004.7,7.69,2.81,6.05,Africa
39889,Senegal,coal,2008,0.01,0.0,32.85,12004.7,7.69,2.81,0.66,Africa
39890,Senegal,natural_gas,2008,0.0,0.0,32.85,12004.7,7.69,2.81,0.08,Africa
39891,Senegal,petroleum_n_other_liquids,2008,0.08,0.0,32.85,12004.7,7.69,2.81,5.3,Africa
39893,Senegal,renewables_n_other,2008,0.0,0.0,32.85,12004.7,7.69,2.81,0.0,Africa
39894,Serbia,all_energy_types,2008,0.69,0.44,103.5,7350.22,94.54,6.71,47.06,Eastern Europe
39895,Serbia,coal,2008,0.32,0.31,103.5,7350.22,94.54,6.71,32.92,Eastern Europe
39896,Serbia,natural_gas,2008,0.08,0.0,103.5,7350.22,94.54,6.71,4.12,Eastern Europe
39897,Serbia,petroleum_n_other_liquids,2008,0.18,0.03,103.5,7350.22,94.54,6.71,10.02,Eastern Europe
39899,Serbia,renewables_n_other,2008,0.12,0.09,103.5,7350.22,94.54,6.71,0.0,Eastern Europe
39900,Seychelles,all_energy_types,2008,0.01,0.0,1.69,90.45,160.48,8.6,0.98,Africa
39901,Seychelles,coal,2008,0.0,0.0,1.69,90.45,160.48,8.6,0.0,Africa
39902,Seychelles,natural_gas,2008,0.0,0.0,1.69,90.45,160.48,8.6,0.0,Africa
39903,Seychelles,petroleum_n_other_liquids,2008,0.01,0.0,1.69,90.45,160.48,8.6,0.98,Africa
39905,Seychelles,renewables_n_other,2008,0.0,0.0,1.69,90.45,160.48,8.6,0.0,Africa
39906,Sierra Leone,all_energy_types,2008,0.01,0.0,8.6,6133.6,1.5,1.07,1.07,Africa
39907,Sierra Leone,coal,2008,0.0,0.0,8.6,6133.6,1.5,1.07,0.0,Africa
39908,Sierra Leone,natural_gas,2008,0.0,0.0,8.6,6133.6,1.5,1.07,0.0,Africa
39909,Sierra Leone,petroleum_n_other_liquids,2008,0.01,0.0,8.6,6133.6,1.5,1.07,1.07,Africa
39911,Sierra Leone,renewables_n_other,2008,0.0,0.0,8.6,6133.6,1.5,1.07,0.0,Africa
39912,Singapore,all_energy_types,2008,2.6,0.01,336.83,4851.505,535.18,7.71,140.92,Asia
39913,Singapore,coal,2008,0.0,0.0,336.83,4851.505,535.18,7.71,0.01,Asia
39914,Singapore,natural_gas,2008,0.34,0.0,336.83,4851.505,535.18,7.71,16.91,Asia
39915,Singapore,petroleum_n_other_liquids,2008,2.25,0.0,336.83,4851.505,535.18,7.71,124.0,Asia
39917,Singapore,renewables_n_other,2008,0.01,0.01,336.83,4851.505,535.18,7.71,0.0,Asia
39918,Slovakia,all_energy_types,2008,0.82,0.27,142.89,5380.025,151.75,5.71,39.97,Eastern Europe
39919,Slovakia,coal,2008,0.17,0.03,142.89,5380.025,151.75,5.71,17.88,Eastern Europe
39920,Slovakia,natural_gas,2008,0.23,0.0,142.89,5380.025,151.75,5.71,11.9,Eastern Europe
39921,Slovakia,petroleum_n_other_liquids,2008,0.18,0.0,142.89,5380.025,151.75,5.71,10.18,Eastern Europe
39922,Slovakia,nuclear,2008,0.18,0.18,142.89,5380.025,151.75,5.71,0.0,Eastern Europe
39923,Slovakia,renewables_n_other,2008,0.05,0.05,142.89,5380.025,151.75,5.71,0.0,Eastern Europe
39924,Slovenia,all_energy_types,2008,0.33,0.15,68.35,2032.36,161.41,4.8,16.12,Eastern Europe
39925,Slovenia,coal,2008,0.06,0.05,68.35,2032.36,161.41,4.8,6.03,Eastern Europe
39926,Slovenia,natural_gas,2008,0.04,0.0,68.35,2032.36,161.41,4.8,2.14,Eastern Europe
39927,Slovenia,petroleum_n_other_liquids,2008,0.13,0.0,68.35,2032.36,161.41,4.8,7.95,Eastern Europe
39928,Slovenia,nuclear,2008,0.06,0.06,68.35,2032.36,161.41,4.8,0.0,Eastern Europe
39929,Slovenia,renewables_n_other,2008,0.04,0.04,68.35,2032.36,161.41,4.8,0.0,Eastern Europe
39930,Solomon Islands,all_energy_types,2008,0.0,0.0,1.01,503.366,9.9,4.94,0.17,Oceania
39931,Solomon Islands,coal,2008,0.0,0.0,1.01,503.366,9.9,4.94,0.0,Oceania
39932,Solomon Islands,natural_gas,2008,0.0,0.0,1.01,503.366,9.9,4.94,0.0,Oceania
39933,Solomon Islands,petroleum_n_other_liquids,2008,0.0,0.0,1.01,503.366,9.9,4.94,0.17,Oceania
39935,Solomon Islands,renewables_n_other,2008,0.0,0.0,1.01,503.366,9.9,4.94,0.0,Oceania
39936,Somalia,all_energy_types,2008,0.01,0.0,8.34,11405.1,1.0,1.36,0.81,Arab contries
39937,Somalia,coal,2008,0.0,0.0,8.34,11405.1,1.0,1.36,0.0,Arab contries
39938,Somalia,natural_gas,2008,0.0,0.0,8.34,11405.1,1.0,1.36,0.0,Arab contries
39939,Somalia,petroleum_n_other_liquids,2008,0.01,0.0,8.34,11405.1,1.0,1.36,0.81,Arab contries
39941,Somalia,renewables_n_other,2008,0.0,0.0,8.34,11405.1,1.0,1.36,0.0,Arab contries
39942,South Africa,all_energy_types,2008,5.6,5.77,672.43,49887.6,112.26,8.33,459.15,Africa
39943,South Africa,coal,2008,4.04,5.54,672.43,49887.6,112.26,8.33,379.86,Africa
39944,South Africa,natural_gas,2008,0.15,0.05,672.43,49887.6,112.26,8.33,7.79,Africa
39945,South Africa,petroleum_n_other_liquids,2008,1.27,0.04,672.43,49887.6,112.26,8.33,71.5,Africa
39946,South Africa,nuclear,2008,0.13,0.13,672.43,49887.6,112.26,8.33,0.0,Africa
39947,South Africa,renewables_n_other,2008,0.01,0.01,672.43,49887.6,112.26,8.33,0.0,Africa
39948,South Korea,all_energy_types,2008,9.9,1.56,1545.51,49218.88,201.13,6.41,537.48,Asia
39949,South Korea,coal,2008,2.59,0.07,1545.51,49218.88,201.13,6.41,221.57,Asia
39950,South Korea,natural_gas,2008,1.41,0.01,1545.51,49218.88,201.13,6.41,73.79,Asia
39951,South Korea,petroleum_n_other_liquids,2008,4.4,0.0,1545.51,49218.88,201.13,6.41,242.12,Asia
39952,South Korea,nuclear,2008,1.43,1.43,1545.51,49218.88,201.13,6.41,0.0,Asia
39953,South Korea,renewables_n_other,2008,0.06,0.05,1545.51,49218.88,201.13,6.41,0.0,Asia
39960,Spain,all_energy_types,2008,6.48,1.39,1684.29,46025.4,140.79,3.85,381.8,Western Europe
39961,Spain,coal,2008,0.55,0.18,1684.29,46025.4,140.79,3.85,81.55,Western Europe
39962,Spain,natural_gas,2008,1.54,0.0,1684.29,46025.4,140.79,3.85,74.51,Western Europe
39963,Spain,petroleum_n_other_liquids,2008,3.26,0.01,1684.29,46025.4,140.79,3.85,225.74,Western Europe
39964,Spain,nuclear,2008,0.57,0.57,1684.29,46025.4,140.79,3.85,0.0,Western Europe
39965,Spain,renewables_n_other,2008,0.57,0.64,1684.29,46025.4,140.79,3.85,0.0,Western Europe
39966,Sri Lanka,all_energy_types,2008,0.22,0.04,160.76,19984.0,11.18,1.39,12.61,Asia
39967,Sri Lanka,coal,2008,0.0,0.0,160.76,19984.0,11.18,1.39,0.11,Asia
39968,Sri Lanka,natural_gas,2008,0.0,0.0,160.76,19984.0,11.18,1.39,0.0,Asia
39969,Sri Lanka,petroleum_n_other_liquids,2008,0.18,0.0,160.76,19984.0,11.18,1.39,12.5,Asia
39971,Sri Lanka,renewables_n_other,2008,0.04,0.04,160.76,19984.0,11.18,1.39,0.0,Asia
39972,Sudan,all_energy_types,2008,0.25,0.9,133.41,33060.8,7.43,1.84,11.5,Arab contries
39973,Sudan,coal,2008,0.0,0.0,133.41,33060.8,7.43,1.84,0.0,Arab contries
39974,Sudan,natural_gas,2008,0.0,0.0,133.41,33060.8,7.43,1.84,0.0,Arab contries
39975,Sudan,petroleum_n_other_liquids,2008,0.23,0.89,133.41,33060.8,7.43,1.84,11.5,Arab contries
39977,Sudan,renewables_n_other,2008,0.02,0.02,133.41,33060.8,7.43,1.84,0.0,Arab contries
39978,Suriname,all_energy_types,2008,0.04,0.05,7.66,517.122,74.43,5.03,2.03,Latin America
39979,Suriname,coal,2008,0.0,0.0,7.66,517.122,74.43,5.03,0.0,Latin America
39980,Suriname,natural_gas,2008,0.0,0.0,7.66,517.122,74.43,5.03,0.0,Latin America
39981,Suriname,petroleum_n_other_liquids,2008,0.03,0.04,7.66,517.122,74.43,5.03,2.03,Latin America
39983,Suriname,renewables_n_other,2008,0.01,0.01,7.66,517.122,74.43,5.03,0.0,Latin America
39984,Sweden,all_energy_types,2008,2.26,1.43,426.38,9228.814,244.91,5.3,57.61,Western Europe
39985,Sweden,coal,2008,0.09,0.0,426.38,9228.814,244.91,5.3,9.38,Western Europe
39986,Sweden,natural_gas,2008,0.03,0.0,426.38,9228.814,244.91,5.3,1.97,Western Europe
39987,Sweden,petroleum_n_other_liquids,2008,0.72,0.0,426.38,9228.814,244.91,5.3,46.27,Western Europe
39988,Sweden,nuclear,2008,0.62,0.62,426.38,9228.814,244.91,5.3,0.0,Western Europe
39989,Sweden,renewables_n_other,2008,0.81,0.81,426.38,9228.814,244.91,5.3,0.0,Western Europe
39990,Switzerland,all_energy_types,2008,1.31,0.65,494.12,7701.855,169.85,2.65,42.93,Western Europe
39991,Switzerland,coal,2008,0.0,0.0,494.12,7701.855,169.85,2.65,0.57,Western Europe
39992,Switzerland,natural_gas,2008,0.12,0.0,494.12,7701.855,169.85,2.65,6.16,Western Europe
39993,Switzerland,petroleum_n_other_liquids,2008,0.54,0.0,494.12,7701.855,169.85,2.65,36.2,Western Europe
39994,Switzerland,nuclear,2008,0.27,0.27,494.12,7701.855,169.85,2.65,0.0,Western Europe
39995,Switzerland,renewables_n_other,2008,0.37,0.38,494.12,7701.855,169.85,2.65,0.0,Western Europe
39996,Syria,all_energy_types,2008,1.06,1.13,105.71,20664.0,51.23,10.01,50.05,Arab contries
39997,Syria,coal,2008,0.0,0.0,105.71,20664.0,51.23,10.01,0.01,Arab contries
39998,Syria,natural_gas,2008,0.22,0.22,105.71,20664.0,51.23,10.01,11.77,Arab contries
39999,Syria,petroleum_n_other_liquids,2008,0.81,0.89,105.71,20664.0,51.23,10.01,38.27,Arab contries
40001,Syria,renewables_n_other,2008,0.03,0.03,105.71,20664.0,51.23,10.01,0.0,Arab contries
40002,Taiwan,all_energy_types,2008,4.41,0.48,880.44,23010.0,191.73,5.01,253.72,Asia
40003,Taiwan,coal,2008,1.43,0.0,880.44,23010.0,191.73,5.01,141.84,Asia
40004,Taiwan,natural_gas,2008,0.46,0.01,880.44,23010.0,191.73,5.01,23.58,Asia
40005,Taiwan,petroleum_n_other_liquids,2008,2.04,0.0,880.44,23010.0,191.73,5.01,88.3,Asia
40006,Taiwan,nuclear,2008,0.39,0.39,880.44,23010.0,191.73,5.01,0.0,Asia
40007,Taiwan,renewables_n_other,2008,0.09,0.08,880.44,23010.0,191.73,5.01,0.0,Asia
40008,Tajikistan,all_energy_types,2008,0.21,0.17,17.06,7209.92,29.18,12.33,6.71,Asia
40009,Tajikistan,coal,2008,0.0,0.0,17.06,7209.92,29.18,12.33,0.39,Asia
40010,Tajikistan,natural_gas,2008,0.02,0.0,17.06,7209.92,29.18,12.33,1.29,Asia
40011,Tajikistan,petroleum_n_other_liquids,2008,0.02,0.0,17.06,7209.92,29.18,12.33,5.02,Asia
40013,Tajikistan,renewables_n_other,2008,0.17,0.16,17.06,7209.92,29.18,12.33,0.0,Asia
40014,Tanzania,all_energy_types,2008,0.11,0.05,77.68,41853.95,2.73,1.47,5.69,Africa
40015,Tanzania,coal,2008,0.0,0.0,77.68,41853.95,2.73,1.47,0.14,Africa
40016,Tanzania,natural_gas,2008,0.02,0.02,77.68,41853.95,2.73,1.47,1.04,Africa
40017,Tanzania,petroleum_n_other_liquids,2008,0.07,0.0,77.68,41853.95,2.73,1.47,4.51,Africa
40019,Tanzania,renewables_n_other,2008,0.03,0.03,77.68,41853.95,2.73,1.47,0.0,Africa
40020,Thailand,all_energy_types,2008,3.91,2.03,880.5,66576.77,58.78,4.44,225.09,Asia
40021,Thailand,coal,2008,0.56,0.19,880.5,66576.77,58.78,4.44,50.19,Asia
40022,Thailand,natural_gas,2008,1.29,0.99,880.5,66576.77,58.78,4.44,64.8,Asia
40023,Thailand,petroleum_n_other_liquids,2008,1.96,0.74,880.5,66576.77,58.78,4.44,110.1,Asia
40025,Thailand,renewables_n_other,2008,0.1,0.12,880.5,66576.77,58.78,4.44,0.0,Asia
40026,The Bahamas,all_energy_types,2008,0.06,0.0,12.57,343.68,168.11,4.6,3.33,Latin America
40027,The Bahamas,coal,2008,0.0,0.0,12.57,343.68,168.11,4.6,0.0,Latin America
40028,The Bahamas,natural_gas,2008,0.0,0.0,12.57,343.68,168.11,4.6,0.0,Latin America
40029,The Bahamas,petroleum_n_other_liquids,2008,0.06,0.0,12.57,343.68,168.11,4.6,3.33,Latin America
40031,The Bahamas,renewables_n_other,2008,0.0,0.0,12.57,343.68,168.11,4.6,0.0,Latin America
40032,Timor-Leste,all_energy_types,2008,0.0,0.44,2.35,1055.43,2.85,1.28,0.34,Asia
40033,Timor-Leste,coal,2008,0.0,0.0,2.35,1055.43,2.85,1.28,0.0,Asia
40034,Timor-Leste,natural_gas,2008,0.0,0.24,2.35,1055.43,2.85,1.28,0.0,Asia
40035,Timor-Leste,petroleum_n_other_liquids,2008,0.0,0.2,2.35,1055.43,2.85,1.28,0.34,Asia
40037,Timor-Leste,renewables_n_other,2008,0.0,0.0,2.35,1055.43,2.85,1.28,0.0,Asia
40038,Togo,all_energy_types,2008,0.02,0.0,9.15,6083.42,3.85,2.56,2.61,Africa
40039,Togo,coal,2008,0.0,0.0,9.15,6083.42,3.85,2.56,0.2,Africa
40040,Togo,natural_gas,2008,0.0,0.0,9.15,6083.42,3.85,2.56,0.0,Africa
40041,Togo,petroleum_n_other_liquids,2008,0.02,0.0,9.15,6083.42,3.85,2.56,2.4,Africa
40043,Togo,renewables_n_other,2008,0.0,0.0,9.15,6083.42,3.85,2.56,0.0,Africa
40044,Tonga,all_energy_types,2008,0.0,0.0,0.48,103.384,17.85,3.81,0.19,Oceania
40045,Tonga,coal,2008,0.0,0.0,0.48,103.384,17.85,3.81,0.0,Oceania
40046,Tonga,natural_gas,2008,0.0,0.0,0.48,103.384,17.85,3.81,0.0,Oceania
40047,Tonga,petroleum_n_other_liquids,2008,0.0,0.0,0.48,103.384,17.85,3.81,0.19,Oceania
40049,Tonga,renewables_n_other,2008,0.0,0.0,0.48,103.384,17.85,3.81,0.0,Oceania
40056,Tunisia,all_energy_types,2008,0.35,0.29,98.49,10414.4,34.0,3.59,17.87,Arab contries
40057,Tunisia,coal,2008,0.0,0.0,98.49,10414.4,34.0,3.59,0.01,Arab contries
40058,Tunisia,natural_gas,2008,0.17,0.11,98.49,10414.4,34.0,3.59,6.06,Arab contries
40059,Tunisia,petroleum_n_other_liquids,2008,0.19,0.18,98.49,10414.4,34.0,3.59,11.8,Arab contries
40061,Tunisia,renewables_n_other,2008,0.0,0.0,98.49,10414.4,34.0,3.59,0.0,Arab contries
40062,Turkey,all_energy_types,2008,4.28,1.17,1395.02,70551.0,60.6,3.06,278.99,Eastern Europe
40063,Turkey,coal,2008,1.23,0.71,1395.02,70551.0,60.6,3.06,124.08,Eastern Europe
40064,Turkey,natural_gas,2008,1.33,0.04,1395.02,70551.0,60.6,3.06,70.56,Eastern Europe
40065,Turkey,petroleum_n_other_liquids,2008,1.37,0.09,1395.02,70551.0,60.6,3.06,84.34,Eastern Europe
40067,Turkey,renewables_n_other,2008,0.34,0.34,1395.02,70551.0,60.6,3.06,0.0,Eastern Europe
40068,Turkmenistan,all_energy_types,2008,0.54,2.76,46.98,4935.77,108.49,11.4,36.46,Asia
40069,Turkmenistan,coal,2008,0.0,0.0,46.98,4935.77,108.49,11.4,0.0,Asia
40070,Turkmenistan,natural_gas,2008,0.3,2.37,46.98,4935.77,108.49,11.4,22.76,Asia
40071,Turkmenistan,petroleum_n_other_liquids,2008,0.24,0.39,46.98,4935.77,108.49,11.4,13.7,Asia
40073,Turkmenistan,renewables_n_other,2008,-0.01,0.0,46.98,4935.77,108.49,11.4,0.0,Asia
40104,Uganda,all_energy_types,2008,0.06,0.02,55.84,30431.72,1.91,1.04,1.91,Africa
40105,Uganda,coal,2008,0.0,0.0,55.84,30431.72,1.91,1.04,0.0,Africa
40106,Uganda,natural_gas,2008,0.0,0.0,55.84,30431.72,1.91,1.04,0.0,Africa
40107,Uganda,petroleum_n_other_liquids,2008,0.04,0.0,55.84,30431.72,1.91,1.04,1.91,Africa
40109,Uganda,renewables_n_other,2008,0.02,0.02,55.84,30431.72,1.91,1.04,0.0,Africa
40110,Ukraine,all_energy_types,2008,6.31,3.48,552.14,46372.7,136.13,11.43,372.87,Eastern Europe
40111,Ukraine,coal,2008,1.77,1.6,552.14,46372.7,136.13,11.43,173.84,Eastern Europe
40112,Ukraine,natural_gas,2008,2.85,0.67,552.14,46372.7,136.13,11.43,153.73,Eastern Europe
40113,Ukraine,petroleum_n_other_liquids,2008,0.68,0.18,552.14,46372.7,136.13,11.43,45.3,Eastern Europe
40114,Ukraine,nuclear,2008,0.92,0.92,552.14,46372.7,136.13,11.43,0.0,Eastern Europe
40115,Ukraine,renewables_n_other,2008,0.1,0.12,552.14,46372.7,136.13,11.43,0.0,Eastern Europe
40116,United Arab Emirates,all_energy_types,2008,3.58,8.19,484.86,6965.29,514.21,7.39,188.57,Arab contries
40117,United Arab Emirates,coal,2008,0.02,0.0,484.86,6965.29,514.21,7.39,1.06,Arab contries
40118,United Arab Emirates,natural_gas,2008,2.2,1.86,484.86,6965.29,514.21,7.39,96.46,Arab contries
40119,United Arab Emirates,petroleum_n_other_liquids,2008,1.36,6.33,484.86,6965.29,514.21,7.39,91.05,Arab contries
40121,United Arab Emirates,renewables_n_other,2008,0.0,0.0,484.86,6965.29,514.21,7.39,0.0,Arab contries
40122,United Kingdom,all_energy_types,2008,9.35,6.98,2557.22,61874.38,151.16,3.66,574.35,Western Europe
40123,United Kingdom,coal,2008,1.5,0.46,2557.22,61874.38,151.16,3.66,154.05,Western Europe
40124,United Kingdom,natural_gas,2008,3.57,2.63,2557.22,61874.38,151.16,3.66,183.31,Western Europe
40125,United Kingdom,petroleum_n_other_liquids,2008,3.53,3.18,2557.22,61874.38,151.16,3.66,237.0,Western Europe
40126,United Kingdom,nuclear,2008,0.47,0.47,2557.22,61874.38,151.16,3.66,0.0,Western Europe
40127,United Kingdom,renewables_n_other,2008,0.29,0.24,2557.22,61874.38,151.16,3.66,0.0,Western Europe
40128,United States,all_energy_types,2008,98.75,73.14,16376.74,304010.5,324.84,6.03,6015.54,USA and territories
40129,United States,coal,2008,22.39,23.85,16376.74,304010.5,324.84,6.03,2171.3,USA and territories
40130,United States,natural_gas,2008,23.84,20.7,16376.74,304010.5,324.84,6.03,1245.16,USA and territories
40131,United States,petroleum_n_other_liquids,2008,37.63,12.97,16376.74,304010.5,324.84,6.03,2599.09,USA and territories
40132,United States,nuclear,2008,8.43,8.43,16376.74,304010.5,324.84,6.03,0.0,USA and territories
40133,United States,renewables_n_other,2008,7.17,7.19,16376.74,304010.5,324.84,6.03,0.0,USA and territories
40134,Uruguay,all_energy_types,2008,0.19,0.05,56.5,3340.22,57.08,3.37,6.51,Latin America
40135,Uruguay,coal,2008,0.0,0.0,56.5,3340.22,57.08,3.37,0.01,Latin America
40136,Uruguay,natural_gas,2008,0.0,0.0,56.5,3340.22,57.08,3.37,0.18,Latin America
40137,Uruguay,petroleum_n_other_liquids,2008,0.13,0.0,56.5,3340.22,57.08,3.37,6.33,Latin America
40139,Uruguay,renewables_n_other,2008,0.06,0.05,56.5,3340.22,57.08,3.37,0.0,Latin America
40140,Uzbekistan,all_energy_types,2008,2.17,2.73,126.98,27627.0,78.59,17.1,118.33,Asia
40141,Uzbekistan,coal,2008,0.05,0.05,126.98,27627.0,78.59,17.1,5.27,Asia
40142,Uzbekistan,natural_gas,2008,1.89,2.43,126.98,27627.0,78.59,17.1,96.21,Asia
40143,Uzbekistan,petroleum_n_other_liquids,2008,0.18,0.2,126.98,27627.0,78.59,17.1,16.85,Asia
40145,Uzbekistan,renewables_n_other,2008,0.04,0.04,126.98,27627.0,78.59,17.1,0.0,Asia
40146,Vanuatu,all_energy_types,2008,0.0,0.0,0.59,224.7,8.63,3.29,0.11,Oceania
40147,Vanuatu,coal,2008,0.0,0.0,0.59,224.7,8.63,3.29,0.0,Oceania
40148,Vanuatu,natural_gas,2008,0.0,0.0,0.59,224.7,8.63,3.29,0.0,Oceania
40149,Vanuatu,petroleum_n_other_liquids,2008,0.0,0.0,0.59,224.7,8.63,3.29,0.11,Oceania
40151,Vanuatu,renewables_n_other,2008,0.0,0.0,0.59,224.7,8.63,3.29,0.0,Oceania
40152,Venezuela,all_energy_types,2008,3.17,7.71,532.74,27635.82,114.85,5.96,126.55,Latin America
40153,Venezuela,coal,2008,0.01,0.14,532.74,27635.82,114.85,5.96,0.71,Latin America
40154,Venezuela,natural_gas,2008,0.87,0.81,532.74,27635.82,114.85,5.96,46.48,Latin America
40155,Venezuela,petroleum_n_other_liquids,2008,1.45,5.9,532.74,27635.82,114.85,5.96,79.36,Latin America
40157,Venezuela,renewables_n_other,2008,0.85,0.85,532.74,27635.82,114.85,5.96,0.0,Latin America
40158,Vietnam,all_energy_types,2008,1.62,2.24,462.69,86243.4,18.77,3.5,98.4,Asia
40159,Vietnam,coal,2008,0.49,1.05,462.69,86243.4,18.77,3.5,46.95,Asia
40160,Vietnam,natural_gas,2008,0.26,0.26,462.69,86243.4,18.77,3.5,11.45,Asia
40161,Vietnam,petroleum_n_other_liquids,2008,0.61,0.68,462.69,86243.4,18.77,3.5,40.0,Asia
40163,Vietnam,renewables_n_other,2008,0.27,0.25,462.69,86243.4,18.77,3.5,0.0,Asia
40176,Yemen,all_energy_types,2008,0.32,0.63,114.02,21892.2,14.46,2.78,18.6,Arab contries
40177,Yemen,coal,2008,0.0,0.0,114.02,21892.2,14.46,2.78,0.0,Arab contries
40178,Yemen,natural_gas,2008,0.0,0.0,114.02,21892.2,14.46,2.78,0.0,Arab contries
40179,Yemen,petroleum_n_other_liquids,2008,0.32,0.63,114.02,21892.2,14.46,2.78,18.6,Arab contries
40181,Yemen,renewables_n_other,2008,0.0,0.0,114.02,21892.2,14.46,2.78,0.0,Arab contries
40182,Zambia,all_energy_types,2008,0.12,0.09,140.74,12848.52,9.51,0.87,2.23,Africa
40183,Zambia,coal,2008,0.0,0.0,140.74,12848.52,9.51,0.87,0.18,Africa
40184,Zambia,natural_gas,2008,0.0,0.0,140.74,12848.52,9.51,0.87,0.0,Africa
40185,Zambia,petroleum_n_other_liquids,2008,0.03,0.0,140.74,12848.52,9.51,0.87,2.05,Africa
40187,Zambia,renewables_n_other,2008,0.09,0.09,140.74,12848.52,9.51,0.87,0.0,Africa
40188,Zimbabwe,all_energy_types,2008,0.14,0.12,13.69,12379.5,11.5,10.4,9.37,Africa
40189,Zimbabwe,coal,2008,0.06,0.06,13.69,12379.5,11.5,10.4,7.44,Africa
40190,Zimbabwe,natural_gas,2008,0.0,0.0,13.69,12379.5,11.5,10.4,0.0,Africa
40191,Zimbabwe,petroleum_n_other_liquids,2008,0.02,0.0,13.69,12379.5,11.5,10.4,1.93,Africa
40193,Zimbabwe,renewables_n_other,2008,0.06,0.06,13.69,12379.5,11.5,10.4,0.0,Africa
40194,World,all_energy_types,2009,495.07,493.04,90003.18,6865794.1842,72.11,5.5,30795.45,World
40195,World,coal,2009,145.84,145.07,90003.18,6865794.1842,72.11,5.5,13748.98,World
40196,World,natural_gas,2009,109.15,109.56,90003.18,6865794.1842,72.11,5.5,5978.15,World
40197,World,petroleum_n_other_liquids,2009,172.68,168.75,90003.18,6865794.1842,72.11,5.5,11068.32,World
40198,World,nuclear,2009,26.64,26.64,90003.18,6865794.1842,72.11,5.5,0.0,World
40199,World,renewables_n_other,2009,41.64,43.03,90003.18,6865794.1842,72.11,5.5,0.0,World
40200,Afghanistan,all_energy_types,2009,0.1,0.02,53.94,28394.8,3.36,1.77,1.47,Arab contries
40201,Afghanistan,coal,2009,0.01,0.01,53.94,28394.8,3.36,1.77,0.67,Arab contries
40202,Afghanistan,natural_gas,2009,0.0,0.0,53.94,28394.8,3.36,1.77,0.1,Arab contries
40203,Afghanistan,petroleum_n_other_liquids,2009,0.07,0.0,53.94,28394.8,3.36,1.77,0.7,Arab contries
40205,Afghanistan,renewables_n_other,2009,0.01,0.01,53.94,28394.8,3.36,1.77,0.0,Arab contries
