,Unnamed: 0,Country,Energy_type,Year,Energy_consumption,Energy_production,GDP,Population,Energy_intensity_per_capita,Energy_intensity_by_GDP,CO2_emission,region
14539,14539,Kuwait,coal,1990,0.0,0.0,55.5517,2095.35,194.30757019764675,7.329071247390074,0.0,Arab contries
14540,14540,Kuwait,natural_gas,1990,0.2288719872136391,0.154923092168354,55.5517,2095.35,194.30757019764675,7.329071247390074,23.05338695,Arab contries
14541,14541,Kuwait,petroleum_n_other_liquids,1990,0.17827038,2.6387744953845558,55.5517,2095.35,194.30757019764675,7.329071247390074,18.0,Arab contries
14543,14543,Kuwait,renewables_n_other,1990,0.0,0.0,55.5517,2095.35,194.30757019764675,7.329071247390074,0.0,Arab contries
14550,14550,Laos,all_energy_types,1990,0.0101786546750746,0.0085708326750746,7.88645,4258.47,2.3902140146753683,1.2906510121885786,0.2,Asia
14551,14551,Laos,coal,1990,7.2398675074615e-05,7.2398675074615e-05,7.88645,4258.47,2.3902140146753683,1.2906510121885786,0.0,Asia
14552,14552,Laos,natural_gas,1990,0.0,0.0,7.88645,4258.47,2.3902140146753683,1.2906510121885786,0.0,Asia
14553,14553,Laos,petroleum_n_other_liquids,1990,0.003337706,0.0,7.88645,4258.47,2.3902140146753683,1.2906510121885786,0.2,Asia
14555,14555,Laos,renewables_n_other,1990,0.00676855,0.008498434,7.88645,4258.47,2.3902140146753683,1.2906510121885786,0.0,Asia
14562,14562,Lebanon,all_energy_types,1990,0.0712488,0.003089394,19.6209,2803.03,25.41849355875606,3.631270736816354,5.0,Arab contries
14563,14563,Lebanon,coal,1990,0.0,0.0,19.6209,2803.03,25.41849355875606,3.631270736816354,0.0,Arab contries
14564,14564,Lebanon,natural_gas,1990,0.0,0.0,19.6209,2803.03,25.41849355875606,3.631270736816354,0.0,Arab contries
14565,14565,Lebanon,petroleum_n_other_liquids,1990,0.066828726,0.0,19.6209,2803.03,25.41849355875606,3.631270736816354,5.0,Arab contries
14567,14567,Lebanon,renewables_n_other,1990,0.004420074,0.003089394,19.6209,2803.03,25.41849355875606,3.631270736816354,0.0,Arab contries
14568,14568,Lesotho,all_energy_types,1990,0.003002610041,0.0,2.62032,1703.76,1.7623433118514344,1.1458944102247053,0.2,Africa
14569,14569,Lesotho,coal,1990,0.0,0.0,2.62032,1703.76,1.7623433118514344,1.1458944102247053,0.0,Africa
14570,14570,Lesotho,natural_gas,1990,0.0,0.0,2.62032,1703.76,1.7623433118514344,1.1458944102247053,0.0,Africa
14571,14571,Lesotho,petroleum_n_other_liquids,1990,0.002347506041,0.0,2.62032,1703.76,1.7623433118514344,1.1458944102247053,0.2,Africa
14573,14573,Lesotho,renewables_n_other,1990,0.000655104,0.0,2.62032,1703.76,1.7623433118514344,1.1458944102247053,0.0,Africa
14574,14574,Liberia,all_energy_types,1990,0.008196495261,0.0,2.91788,2075.92,3.948367596535512,2.8090583783431806,1.0,Africa
14575,14575,Liberia,coal,1990,0.0,0.0,2.91788,2075.92,3.948367596535512,2.8090583783431806,0.0,Africa
14576,14576,Liberia,natural_gas,1990,0.0,0.0,2.91788,2075.92,3.948367596535512,2.8090583783431806,0.0,Africa
14577,14577,Liberia,petroleum_n_other_liquids,1990,0.008196495261,0.0,2.91788,2075.92,3.948367596535512,2.8090583783431806,1.0,Africa
14579,14579,Liberia,renewables_n_other,1990,0.0,0.0,2.91788,2075.92,3.948367596535512,2.8090583783431806,0.0,Africa
14580,14580,Libya,all_energy_types,1990,0.5080350488006234,3.183187155781479,106.098,4436.66,114.50844752598204,4.788356508139866,31.16580445,Arab contries
14581,14581,Libya,coal,1990,0.0,0.0,106.098,4436.66,114.50844752598204,4.788356508139866,0.0,Arab contries
14582,14582,Libya,natural_gas,1990,0.1832211838006235,0.2292882242990659,106.098,4436.66,114.50844752598204,4.788356508139866,9.16580445,Arab contries
14583,14583,Libya,petroleum_n_other_liquids,1990,0.324813865,2.953898931482413,106.098,4436.66,114.50844752598204,4.788356508139866,22.0,Arab contries
14585,14585,Libya,renewables_n_other,1990,0.0,0.0,106.098,4436.66,114.50844752598204,4.788356508139866,0.0,Arab contries
14592,14592,Luxembourg,all_energy_types,1990,0.147569080950321,0.001081808,24.1377,382.488,385.8136227811619,6.113634727017116,10.73467774,Western Europe
14593,14593,Luxembourg,coal,1990,0.0048680787171014,0.0,24.1377,382.488,385.8136227811619,6.113634727017116,5.246959541333033,Western Europe
14594,14594,Luxembourg,natural_gas,1990,0.018496,0.0,24.1377,382.488,385.8136227811619,6.113634727017116,0.973218437,Western Europe
14595,14595,Luxembourg,petroleum_n_other_liquids,1990,0.06866537970248,0.0,24.1377,382.488,385.8136227811619,6.113634727017116,4.514499761664565,Western Europe
14597,14597,Luxembourg,renewables_n_other,1990,0.0555396225307395,0.001081808,24.1377,382.488,385.8136227811619,6.113634727017116,0.0,Western Europe
14598,14598,Macau,all_energy_types,1990,0.0152517437883115,0.0,16.3324,343.816,44.36019204548805,0.9338335938570888,1.1,Asia
14599,14599,Macau,coal,1990,4.609376831151776e-05,0.0,16.3324,343.816,44.36019204548805,0.9338335938570888,0.0,Asia
14600,14600,Macau,natural_gas,1990,0.0,0.0,16.3324,343.816,44.36019204548805,0.9338335938570888,0.0,Asia
14601,14601,Macau,petroleum_n_other_liquids,1990,0.01490198202,0.0,16.3324,343.816,44.36019204548805,0.9338335938570888,1.1,Asia
14603,14603,Macau,renewables_n_other,1990,0.000303668,0.0,16.3324,343.816,44.36019204548805,0.9338335938570888,0.0,Asia
14604,14604,Madagascar,all_energy_types,1990,0.0167095195470242,0.003515876,21.4937,11598.7,1.440637273748286,0.7774147562785487,1.028635728,Africa
14605,14605,Madagascar,coal,1990,0.0002701738840242,0.0,21.4937,11598.7,1.440637273748286,0.7774147562785487,0.0286357277712596,Africa
14606,14606,Madagascar,natural_gas,1990,0.0,0.0,21.4937,11598.7,1.440637273748286,0.7774147562785487,0.0,Africa
14607,14607,Madagascar,petroleum_n_other_liquids,1990,0.012923469663,0.0,21.4937,11598.7,1.440637273748286,0.7774147562785487,1.0,Africa
14609,14609,Madagascar,renewables_n_other,1990,0.003515876,0.003515876,21.4937,11598.7,1.440637273748286,0.7774147562785487,0.0,Africa
14610,14610,Malawi,all_energy_types,1990,0.0160594203097841,0.0087602870729306,8.85909,9404.5,1.7076314859678,1.812761842331907,0.648390554,Africa
14611,14611,Malawi,coal,1990,0.0015904663672841,0.0012499940729306,8.85909,9404.5,1.7076314859678,1.812761842331907,0.1483905541356659,Africa
14612,14612,Malawi,natural_gas,1990,0.0,0.0,8.85909,9404.5,1.7076314859678,1.812761842331907,0.0,Africa
14613,14613,Malawi,petroleum_n_other_liquids,1990,0.0072187599425,0.0,8.85909,9404.5,1.7076314859678,1.812761842331907,0.5,Africa
14615,14615,Malawi,renewables_n_other,1990,0.007250194,0.007510293,8.85909,9404.5,1.7076314859678,1.812761842331907,0.0,Africa
14616,14616,Malaysia,all_energy_types,1990,0.8435585639573224,1.8730129433043468,186.5623,18090.57,46.62973935908722,4.521591789752391,52.457608982,Asia
14617,14617,Malaysia,coal,1990,0.0458307704073224,0.002436388935799,186.5623,18090.57,46.62973935908722,4.521591789752391,4.022192292323028,Asia
14618,14618,Malaysia,natural_gas,1990,0.20589951655,0.523036339,186.5623,18090.57,46.62973935908722,4.521591789752391,16.43541669,Asia
14619,14619,Malaysia,petroleum_n_other_liquids,1990,0.550665645,1.3064731193685477,186.5623,18090.57,46.62973935908722,4.521591789752391,32.0,Asia
14621,14621,Malaysia,renewables_n_other,1990,0.041162632,0.041067096,186.5623,18090.57,46.62973935908722,4.521591789752391,0.0,Asia
14622,14622,Maldives,all_energy_types,1990,0.0014396715805,0.0,1.88669,223.159,6.4513265451987145,0.7630673722233118,0.08822,Asia
14623,14623,Maldives,coal,1990,0.0,0.0,1.88669,223.159,6.4513265451987145,0.7630673722233118,0.0,Asia
14624,14624,Maldives,natural_gas,1990,0.0,0.0,1.88669,223.159,6.4513265451987145,0.7630673722233118,0.0,Asia
14625,14625,Maldives,petroleum_n_other_liquids,1990,0.0014396715805,0.0,1.88669,223.159,6.4513265451987145,0.7630673722233118,0.08822,Asia
14627,14627,Maldives,renewables_n_other,1990,0.0,0.0,1.88669,223.159,6.4513265451987145,0.7630673722233118,0.0,Asia
14628,14628,Mali,all_energy_types,1990,0.00846218046,0.001882762,11.6164,8449.92,1.0014509557486937,0.7284684119004167,0.5,Africa
14629,14629,Mali,coal,1990,0.0,0.0,11.6164,8449.92,1.0014509557486937,0.7284684119004167,0.0,Africa
14630,14630,Mali,natural_gas,1990,0.0,0.0,11.6164,8449.92,1.0014509557486937,0.7284684119004167,0.0,Africa
14631,14631,Mali,petroleum_n_other_liquids,1990,0.00657941846,0.0,11.6164,8449.92,1.0014509557486937,0.7284684119004167,0.5,Africa
14633,14633,Mali,renewables_n_other,1990,0.001882762,0.001882762,11.6164,8449.92,1.0014509557486937,0.7284684119004167,0.0,Africa
14634,14634,Malta,all_energy_types,1990,0.0276604402123817,0.0,6.18949,355.91,77.7175134511022,4.468936893408308,1.932821236,Western Europe
14635,14635,Malta,coal,1990,0.0051292822123817,0.0,6.18949,355.91,77.7175134511022,4.468936893408308,0.4328212356824716,Western Europe
14636,14636,Malta,natural_gas,1990,0.0,0.0,6.18949,355.91,77.7175134511022,4.468936893408308,0.0,Western Europe
14637,14637,Malta,petroleum_n_other_liquids,1990,0.022531158,0.0,6.18949,355.91,77.7175134511022,4.468936893408308,1.5,Western Europe
14639,14639,Malta,renewables_n_other,1990,0.0,0.0,6.18949,355.91,77.7175134511022,4.468936893408308,0.0,Western Europe
14640,14640,Martinique,all_energy_types,1990,0.021812181,0.0,2.6519,358.457,60.85020239526638,8.225114446246089,1.5,Western Europe
14641,14641,Martinique,coal,1990,0.0,0.0,2.6519,358.457,60.85020239526638,8.225114446246089,0.0,Western Europe
14642,14642,Martinique,natural_gas,1990,0.0,0.0,2.6519,358.457,60.85020239526638,8.225114446246089,0.0,Western Europe
14643,14643,Martinique,petroleum_n_other_liquids,1990,0.021812181,0.0,2.6519,358.457,60.85020239526638,8.225114446246089,1.5,Western Europe
14645,14645,Martinique,renewables_n_other,1990,0.0,0.0,2.6519,358.457,60.85020239526638,8.225114446246089,0.0,Western Europe
14646,14646,Mauritania,all_energy_types,1990,0.0135835954188217,0.00026005,7.7338,2034.35,6.677118204252818,1.7563934183482532,1.11199027,Arab contries
14647,14647,Mauritania,coal,1990,0.0001214589188217,0.0,7.7338,2034.35,6.677118204252818,1.7563934183482532,0.0119902701322651,Arab contries
14648,14648,Mauritania,natural_gas,1990,0.0,0.0,7.7338,2034.35,6.677118204252818,1.7563934183482532,0.0,Arab contries
14649,14649,Mauritania,petroleum_n_other_liquids,1990,0.0132020865,0.0,7.7338,2034.35,6.677118204252818,1.7563934183482532,1.1,Arab contries
14651,14651,Mauritania,renewables_n_other,1990,0.00026005,0.00026005,7.7338,2034.35,6.677118204252818,1.7563934183482532,0.0,Arab contries
14652,14652,Mauritius,all_energy_types,1990,0.0271098424684251,0.000873768,8.15661,1055.868,25.67540873331241,3.323665403694072,1.658506002,Africa
14653,14653,Mauritius,coal,1990,0.0014414784684251,0.0,8.15661,1055.868,25.67540873331241,3.323665403694072,0.1585060020155019,Africa
14654,14654,Mauritius,natural_gas,1990,0.0,0.0,8.15661,1055.868,25.67540873331241,3.323665403694072,0.0,Africa
14655,14655,Mauritius,petroleum_n_other_liquids,1990,0.024794596,0.0,8.15661,1055.868,25.67540873331241,3.323665403694072,1.5,Africa
14657,14657,Mauritius,renewables_n_other,1990,0.000873768,0.000873768,8.15661,1055.868,25.67540873331241,3.323665403694072,0.0,Africa
14658,14658,Mexico,all_energy_types,1990,4.719881666363289,7.639404450715447,1185.03,84139.4,56.09597485082244,3.982921669800165,280.350300145,Latin America
14659,14659,Mexico,coal,1990,0.1556692764044051,0.1463870929297248,1185.03,84139.4,56.09597485082244,3.982921669800165,12.859518316644753,Latin America
14660,14660,Mexico,natural_gas,1990,1.01898,1.003233,1185.03,84139.4,56.09597485082244,3.982921669800165,49.0800695,Latin America
14661,14661,Mexico,petroleum_n_other_liquids,1990,3.22276463827079,6.165966969785722,1185.03,84139.4,56.09597485082244,3.982921669800165,218.410712328,Latin America
14662,14662,Mexico,nuclear,1990,0.02872305,0.02872305,1185.03,84139.4,56.09597485082244,3.982921669800165,0.0,Latin America
14663,14663,Mexico,renewables_n_other,1990,0.2937447016880939,0.295094338,1185.03,84139.4,56.09597485082244,3.982921669800165,0.0,Latin America
14676,14676,Mongolia,all_energy_types,1990,0.1948368956858041,0.1764012822961042,8.82774,2184.14,89.20531453377717,22.070982571508004,18.953007305,Asia
14677,14677,Mongolia,coal,1990,0.162310259685804,0.1764012822961042,8.82774,2184.14,89.20531453377717,22.070982571508004,16.553007305111837,Asia
14678,14678,Mongolia,natural_gas,1990,0.0,0.0,8.82774,2184.14,89.20531453377717,22.070982571508004,0.0,Asia
14679,14679,Mongolia,petroleum_n_other_liquids,1990,0.031980716,0.0,8.82774,2184.14,89.20531453377717,22.070982571508004,2.4,Asia
14681,14681,Mongolia,renewables_n_other,1990,0.00054592,0.0,8.82774,2184.14,89.20531453377717,22.070982571508004,0.0,Asia
14694,14694,Morocco,all_energy_types,1990,0.2977784447362772,0.0283495640591179,95.2421,24807.5,12.003565241813046,3.1265421986314577,19.127384812,Arab contries
14695,14695,Morocco,coal,1990,0.0421623559473691,0.0133113173705933,95.2421,24807.5,12.003565241813046,3.1265421986314577,4.0107291185988325,Arab contries
14696,14696,Morocco,natural_gas,1990,0.002094,0.002094,95.2421,24807.5,12.003565241813046,3.1265421986314577,0.116655693,Arab contries
14697,14697,Morocco,petroleum_n_other_liquids,1990,0.240153064,0.0006282786885245,95.2421,24807.5,12.003565241813046,3.1265421986314577,15.0,Arab contries
14699,14699,Morocco,renewables_n_other,1990,0.0133690247889079,0.012315968,95.2421,24807.5,12.003565241813046,3.1265421986314577,0.0,Arab contries
14700,14700,Mozambique,all_energy_types,1990,0.0186449655,0.002922962,5.99313,12987.3,1.435630616063385,3.111056409588979,1.2,Africa
14701,14701,Mozambique,coal,1990,0.0,0.0,5.99313,12987.3,1.435630616063385,3.111056409588979,0.0,Africa
14702,14702,Mozambique,natural_gas,1990,0.0,0.0,5.99313,12987.3,1.435630616063385,3.111056409588979,0.0,Africa
14703,14703,Mozambique,petroleum_n_other_liquids,1990,0.0146131035,0.0,5.99313,12987.3,1.435630616063385,3.111056409588979,1.2,Africa
14705,14705,Mozambique,renewables_n_other,1990,0.004031862,0.002922962,5.99313,12987.3,1.435630616063385,3.111056409588979,0.0,Africa
14711,14711,Namibia,renewables_n_other,1990,0.001999432,0.0,8.45449,1432.9,24.19028543513155,4.099864095882779,0.0,Africa
14718,14718,Nepal,all_energy_types,1990,0.018918887048562,0.009122554,28.3914,18905.5,1.0007081033858936,0.6663597796713798,0.722188538,Asia
14719,14719,Nepal,coal,1990,0.001321704828662,0.0,28.3914,18905.5,1.0007081033858936,0.6663597796713798,0.1221885383270122,Asia
14720,14720,Nepal,natural_gas,1990,0.0,0.0,28.3914,18905.5,1.0007081033858936,0.6663597796713798,0.0,Asia
14721,14721,Nepal,petroleum_n_other_liquids,1990,0.0083654442199,0.0,28.3914,18905.5,1.0007081033858936,0.6663597796713798,0.6,Asia
14723,14723,Nepal,renewables_n_other,1990,0.009231738,0.009122554,28.3914,18905.5,1.0007081033858936,0.6663597796713798,0.0,Asia
14724,14724,Netherlands,all_energy_types,1990,3.400783120593295,2.631653087906852,519.594,14966.25,227.2301425269052,6.545077734910902,194.765365381,Western Europe
14725,14725,Netherlands,coal,1990,0.3342699333122678,0.0,519.594,14966.25,227.2301425269052,6.545077734910902,31.02396738107896,Western Europe
14726,14726,Netherlands,natural_gas,1990,1.37229,2.40237851973,519.594,14966.25,227.2301425269052,6.545077734910902,73.520623,Western Europe
14727,14727,Netherlands,petroleum_n_other_liquids,1990,1.629791112876685,0.1795457581768516,519.594,14966.25,227.2301425269052,6.545077734910902,90.220775,Western Europe
14728,14728,Netherlands,nuclear,1990,0.035093196,0.035093196,519.594,14966.25,227.2301425269052,6.545077734910902,0.0,Western Europe
14729,14729,Netherlands,renewables_n_other,1990,0.0293388784043421,0.014635614,519.594,14966.25,227.2301425269052,6.545077734910902,0.0,Western Europe
14742,14742,New Zealand,all_energy_types,1990,0.702627645339691,0.58472256343144,84.0265,3444.225,204.0016681081204,8.36197682088021,26.391553964,Oceania
14743,14743,New Zealand,coal,1990,0.0459661938000418,0.0580194992999609,84.0265,3444.225,204.0016681081204,8.36197682088021,3.914572964443895,Oceania
14744,14744,New Zealand,natural_gas,1990,0.172887,0.172887,84.0265,3444.225,204.0016681081204,8.36197682088021,9.136358,Oceania
14745,14745,New Zealand,petroleum_n_other_liquids,1990,0.215148644915775,0.0853924541314791,84.0265,3444.225,204.0016681081204,8.36197682088021,13.340623,Oceania
14747,14747,New Zealand,renewables_n_other,1990,0.2686258066238741,0.26842361,84.0265,3444.225,204.0016681081204,8.36197682088021,0.0,Oceania
14748,14748,Nicaragua,all_energy_types,1990,0.036832812,0.00816557,13.5571,4173.44,8.825528101518172,2.716865111270109,2.1,Latin America
14749,14749,Nicaragua,coal,1990,0.0,0.0,13.5571,4173.44,8.825528101518172,2.716865111270109,0.0,Latin America
14750,14750,Nicaragua,natural_gas,1990,0.0,0.0,13.5571,4173.44,8.825528101518172,2.716865111270109,0.0,Latin America
14751,14751,Nicaragua,petroleum_n_other_liquids,1990,0.027984842,0.0,13.5571,4173.44,8.825528101518172,2.716865111270109,2.1,Latin America
14753,14753,Nicaragua,renewables_n_other,1990,0.00884797,0.00816557,13.5571,4173.44,8.825528101518172,2.716865111270109,0.0,Latin America
14754,14754,Niger,all_energy_types,1990,0.0127279063658635,0.003115801176669,9.13234,8026.59,1.585717766307178,1.3937179699686533,0.936465399,Africa
14755,14755,Niger,coal,1990,0.0029933302853635,0.003115801176669,9.13234,8026.59,1.585717766307178,1.3937179699686533,0.3364653987445241,Africa
14756,14756,Niger,natural_gas,1990,0.0,0.0,9.13234,8026.59,1.585717766307178,1.3937179699686533,0.0,Africa
14757,14757,Niger,petroleum_n_other_liquids,1990,0.0090965320805,0.0,9.13234,8026.59,1.585717766307178,1.3937179699686533,0.6,Africa
14759,14759,Niger,renewables_n_other,1990,0.000638044,0.0,9.13234,8026.59,1.585717766307178,1.3937179699686533,0.0,Africa
14760,14760,Nigeria,all_energy_types,1990,0.6971587781103078,4.069276574720153,305.6933,95212.45,7.322138839094129,2.280582459969871,45.451914519,Africa
14761,14761,Nigeria,coal,1990,0.0023166618242546,0.0023166618242546,305.6933,95212.45,7.322138839094129,2.280582459969871,0.2305597388509585,Africa
14762,14762,Nigeria,natural_gas,1990,0.1371561066336026,0.1371561066336026,305.6933,95212.45,7.322138839094129,2.280582459969871,9.22135478,Africa
14763,14763,Nigeria,petroleum_n_other_liquids,1990,0.512626805,3.884627920262296,305.6933,95212.45,7.322138839094129,2.280582459969871,36.0,Africa
14765,14765,Nigeria,renewables_n_other,1990,0.0450592046524505,0.045175886,305.6933,95212.45,7.322138839094129,2.280582459969871,0.0,Africa
14772,14772,North Korea,all_energy_types,1990,0.9812637244333524,1.0319427761335835,50.8667,20293.1,48.35455028720858,19.29088626612996,76.756450419,Asia
14773,14773,North Korea,coal,1990,0.6684090632419054,0.8712942881335836,50.8667,20293.1,48.35455028720858,19.29088626612996,67.0564504194734,Asia
14774,14774,North Korea,natural_gas,1990,0.0,0.0,50.8667,20293.1,48.35455028720858,19.29088626612996,0.0,Asia
14775,14775,North Korea,petroleum_n_other_liquids,1990,0.152107946281,0.0,50.8667,20293.1,48.35455028720858,19.29088626612996,9.7,Asia
14777,14777,North Korea,renewables_n_other,1990,0.1607467149104471,0.160648488,50.8667,20293.1,48.35455028720858,19.29088626612996,0.0,Asia
14790,14790,Norway,all_energy_types,1990,1.7188396493252918,5.803485568465108,171.404,4243.56,405.04662343063177,10.028001968012951,34.232392285,Western Europe
14791,14791,Norway,coal,1990,0.020867099175659,0.0084947260198398,171.404,4243.56,405.04662343063177,10.028001968012951,4.086348002466612,Western Europe
14792,14792,Norway,natural_gas,1990,0.08728,1.064816,171.404,4243.56,405.04662343063177,10.028001968012951,4.202353283,Western Europe
14793,14793,Norway,petroleum_n_other_liquids,1990,0.399907547970355,3.4801144924452685,171.404,4243.56,405.04662343063177,10.028001968012951,25.943691,Western Europe
14795,14795,Norway,renewables_n_other,1990,1.210785002179278,1.25006035,171.404,4243.56,405.04662343063177,10.028001968012951,0.0,Western Europe
14796,14796,Oman,all_energy_types,1990,0.1829481896113693,1.5877695222063213,50.0509,1812.16,100.95587012811744,3.6552427551026914,10.09948267,Arab contries
14797,14797,Oman,coal,1990,0.0,0.0,50.0509,1812.16,100.95587012811744,3.6552427551026914,0.0,Arab contries
14798,14798,Oman,natural_gas,1990,0.1036513921113693,0.1036513921113693,50.0509,1812.16,100.95587012811744,3.6552427551026914,5.49948267,Arab contries
14799,14799,Oman,petroleum_n_other_liquids,1990,0.0792967975,1.484118130094952,50.0509,1812.16,100.95587012811744,3.6552427551026914,4.6,Arab contries
14801,14801,Oman,renewables_n_other,1990,0.0,0.0,50.0509,1812.16,100.95587012811744,3.6552427551026914,0.0,Arab contries
14802,14802,Pakistan,all_energy_types,1990,1.1709682888024675,0.8084159369928056,317.688,107648.0,10.877752385575835,3.685906577530368,61.324624291,Asia
14803,14803,Pakistan,coal,1990,0.0780576534504675,0.0489437579469327,317.688,107648.0,10.877752385575835,3.685906577530368,6.786034123857094,Asia
14804,14804,Pakistan,natural_gas,1990,0.450188,0.450188,317.688,107648.0,10.877752385575835,3.685906577530368,23.538590167,Asia
14805,14805,Pakistan,petroleum_n_other_liquids,1990,0.464496445,0.1310579886938729,317.688,107648.0,10.877752385575835,3.685906577530368,31.0,Asia
14806,14806,Pakistan,nuclear,1990,0.003930278352,0.003930278352,317.688,107648.0,10.877752385575835,3.685906577530368,0.0,Asia
14807,14807,Pakistan,renewables_n_other,1990,0.174295912,0.174295912,317.688,107648.0,10.877752385575835,3.685906577530368,0.0,Asia
14814,14814,Panama,all_energy_types,1990,0.1800615609298224,0.023373294,22.8986,2470.95,72.8713899228323,7.863430992716692,11.036030926,Latin America
14815,14815,Panama,coal,1990,0.0008237529298224,0.0,22.8986,2470.95,72.8713899228323,7.863430992716692,0.036030926172714,Latin America
14816,14816,Panama,natural_gas,1990,0.0,0.0,22.8986,2470.95,72.8713899228323,7.863430992716692,0.0,Latin America
14817,14817,Panama,petroleum_n_other_liquids,1990,0.155475546,0.0,22.8986,2470.95,72.8713899228323,7.863430992716692,11.0,Latin America
14819,14819,Panama,renewables_n_other,1990,0.023762262,0.023373294,22.8986,2470.95,72.8713899228323,7.863430992716692,0.0,Latin America
14820,14820,Papua New Guinea,all_energy_types,1990,0.038159155283,0.00473291,9.32585,4615.84,8.267001300521683,4.09176163920715,2.4,Oceania
14821,14821,Papua New Guinea,coal,1990,0.0,0.0,9.32585,4615.84,8.267001300521683,4.09176163920715,0.0,Oceania
14822,14822,Papua New Guinea,natural_gas,1990,0.0,0.0,9.32585,4615.84,8.267001300521683,4.09176163920715,0.0,Oceania
14823,14823,Papua New Guinea,petroleum_n_other_liquids,1990,0.033426245283,0.0,9.32585,4615.84,8.267001300521683,4.09176163920715,2.4,Oceania
14825,14825,Papua New Guinea,renewables_n_other,1990,0.00473291,0.00473291,9.32585,4615.84,8.267001300521683,4.09176163920715,0.0,Oceania
14826,14826,Paraguay,all_energy_types,1990,0.230903725,0.2836262555,34.8191,4223.41,54.672344148448765,6.631524795299132,2.3,Latin America
14827,14827,Paraguay,coal,1990,0.0,0.0,34.8191,4223.41,54.672344148448765,6.631524795299132,0.0,Latin America
14828,14828,Paraguay,natural_gas,1990,0.0,0.0,34.8191,4223.41,54.672344148448765,6.631524795299132,0.0,Latin America
14829,14829,Paraguay,petroleum_n_other_liquids,1990,0.032548729,0.0,34.8191,4223.41,54.672344148448765,6.631524795299132,2.3,Latin America
14831,14831,Paraguay,renewables_n_other,1990,0.198354996,0.2836262555,34.8191,4223.41,54.672344148448765,6.631524795299132,0.0,Latin America
14832,14832,Peru,all_energy_types,1990,0.3866600051646225,0.4057711326159543,112.182,22071.4,17.51859896357379,3.4467205537842305,20.802809406,Latin America
14833,14833,Peru,coal,1990,0.005117547439687,0.0026185358477731,112.182,22071.4,17.51859896357379,3.4467205537842305,0.7819340288368349,Latin America
14834,14834,Peru,natural_gas,1990,0.017651,0.017651,112.182,22071.4,17.51859896357379,3.4467205537842305,2.020875377,Latin America
14835,14835,Peru,petroleum_n_other_liquids,1990,0.252916895,0.2762389887681811,112.182,22071.4,17.51859896357379,3.4467205537842305,18.0,Latin America
14837,14837,Peru,renewables_n_other,1990,0.1109745627249355,0.109262608,112.182,22071.4,17.51859896357379,3.4467205537842305,0.0,Latin America
14838,14838,Philippines,all_energy_types,1990,0.6707321264481773,0.1567982610002772,256.7301,62089.6,10.802648534507828,2.6125963665662,40.090695282,Asia
14839,14839,Philippines,coal,1990,0.0494939237012744,0.0274046667051952,256.7301,62089.6,10.802648534507828,2.6125963665662,5.0906952815617945,Asia
14840,14840,Philippines,natural_gas,1990,0.0,0.0,256.7301,62089.6,10.802648534507828,2.6125963665662,0.0,Asia
14841,14841,Philippines,petroleum_n_other_liquids,1990,0.49724388,0.0101242622950819,256.7301,62089.6,10.802648534507828,2.6125963665662,35.0,Asia
14843,14843,Philippines,renewables_n_other,1990,0.1239943227469028,0.119269332,256.7301,62089.6,10.802648534507828,2.6125963665662,0.0,Asia
14844,14844,Poland,all_energy_types,1990,4.274614718355422,3.930097804712732,419.342,38128.9,112.10957353491504,10.19362410241622,439.220635326,Eastern Europe
14845,14845,Poland,coal,1990,3.3872532081399407,3.8031215800569935,419.342,38128.9,112.10957353491504,10.19362410241622,372.8681735856588,Eastern Europe
14846,14846,Poland,natural_gas,1990,0.389851,0.105125,419.342,38128.9,112.10957353491504,10.19362410241622,22.15996574,Eastern Europe
14847,14847,Poland,petroleum_n_other_liquids,1990,0.585825791919695,0.0045735026557376,419.342,38128.9,112.10957353491504,10.19362410241622,44.192496,Eastern Europe
14849,14849,Poland,renewables_n_other,1990,-0.0883152817042135,0.017277722,419.342,38128.9,112.10957353491504,10.19362410241622,0.0,Eastern Europe
14850,14850,Portugal,all_energy_types,1990,0.7337812949723929,0.1073829184694755,217.3816,9980.025,73.52499567610231,3.37554464118579,42.245221114,Western Europe
14851,14851,Portugal,coal,1990,0.1078120864899234,0.0058593984694755,217.3816,9980.025,73.52499567610231,3.37554464118579,9.051681114056576,Western Europe
14852,14852,Portugal,natural_gas,1990,0.0,0.0,217.3816,9980.025,73.52499567610231,3.37554464118579,0.0,Western Europe
14853,14853,Portugal,petroleum_n_other_liquids,1990,0.5241065996676,0.0,217.3816,9980.025,73.52499567610231,3.37554464118579,33.19354,Western Europe
14855,14855,Portugal,renewables_n_other,1990,0.1018626088148694,0.10152352,217.3816,9980.025,73.52499567610231,3.37554464118579,0.0,Western Europe
14856,14856,Puerto Rico,all_energy_types,1990,0.2279235066127699,0.00142200541,48.9401,3403.17,66.97388217831313,4.657193316171603,13.486845324,USA and territories
14857,14857,Puerto Rico,coal,1990,0.0054828654321605,0.0,48.9401,3403.17,66.97388217831313,4.657193316171603,0.7157045500791787,USA and territories
14858,14858,Puerto Rico,natural_gas,1990,0.0,0.0,48.9401,3403.17,66.97388217831313,4.657193316171603,0.0,USA and territories
14859,14859,Puerto Rico,petroleum_n_other_liquids,1990,0.2210186357706093,0.0,48.9401,3403.17,66.97388217831313,4.657193316171603,12.771140774347256,USA and territories
